    0.26576E-02    0.95259E+04
    0.27113E-02    0.96859E+04
    0.27660E-02    0.98480E+04
    0.28219E-02    0.10012E+05
    0.28789E-02    0.10178E+05
    0.29371E-02    0.10346E+05
    0.29964E-02    0.10516E+05
    0.30569E-02    0.10688E+05
    0.31187E-02    0.10862E+05
    0.31817E-02    0.11038E+05
    0.32460E-02    0.11216E+05
    0.33115E-02    0.11396E+05
    0.33784E-02    0.11577E+05
    0.34467E-02    0.11761E+05
    0.35163E-02    0.11946E+05
    0.35874E-02    0.12134E+05
    0.36598E-02    0.12323E+05
    0.37338E-02    0.12514E+05
    0.38092E-02    0.12706E+05
    0.38861E-02    0.12901E+05
    0.39646E-02    0.13097E+05
    0.40447E-02    0.13295E+05
    0.41264E-02    0.13494E+05
    0.42098E-02    0.13695E+05
    0.42948E-02    0.13898E+05
    0.43816E-02    0.14102E+05
    0.44701E-02    0.14307E+05
    0.45604E-02    0.14514E+05
    0.46525E-02    0.14722E+05
    0.47465E-02    0.14931E+05
    0.48424E-02    0.15142E+05
    0.49402E-02    0.15354E+05
    0.50400E-02    0.15567E+05
    0.51419E-02    0.15780E+05
    0.52457E-02    0.15995E+05
    0.53517E-02    0.16211E+05
    0.54598E-02    0.16427E+05
    0.55701E-02    0.16645E+05
    0.56826E-02    0.16863E+05
    0.57974E-02    0.17081E+05
    0.59145E-02    0.17300E+05
    0.60340E-02    0.17519E+05
    0.61559E-02    0.17738E+05
    0.62803E-02    0.17957E+05
    0.64072E-02    0.18176E+05
    0.65366E-02    0.18395E+05
    0.66686E-02    0.18613E+05
    0.68033E-02    0.18831E+05
    0.69408E-02    0.19049E+05
    0.70810E-02    0.19266E+05
    0.72240E-02    0.19482E+05
    0.73700E-02    0.19697E+05
    0.75189E-02    0.19911E+05
    0.76708E-02    0.20124E+05
    0.78257E-02    0.20335E+05
    0.79838E-02    0.20545E+05
    0.81451E-02    0.20753E+05
    0.83096E-02    0.20959E+05
    0.84775E-02    0.21162E+05
    0.86488E-02    0.21364E+05
    0.88235E-02    0.21563E+05
    0.90017E-02    0.21759E+05
    0.91836E-02    0.21952E+05
    0.93691E-02    0.22142E+05
    0.95583E-02    0.22329E+05
    0.97514E-02    0.22512E+05
    0.99484E-02    0.22692E+05
    0.10149E-01    0.22867E+05
    0.10354E-01    0.23038E+05
    0.10564E-01    0.23205E+05
    0.10777E-01    0.23367E+05
    0.10995E-01    0.23524E+05
    0.11217E-01    0.23676E+05
    0.11443E-01    0.23822E+05
    0.11675E-01    0.23963E+05
    0.11910E-01    0.24097E+05
    0.12151E-01    0.24225E+05
    0.12397E-01    0.24347E+05
    0.12647E-01    0.24462E+05
    0.12902E-01    0.24570E+05
    0.13163E-01    0.24671E+05
    0.13429E-01    0.24764E+05
    0.13700E-01    0.24850E+05
    0.13977E-01    0.24927E+05
    0.14259E-01    0.24994E+05
    0.14547E-01    0.25052E+05
    0.14841E-01    0.25100E+05
    0.15141E-01    0.25140E+05
    0.15447E-01    0.25171E+05
    0.15759E-01    0.25196E+05
    0.16077E-01    0.25214E+05
    0.16402E-01    0.25226E+05
    0.16734E-01    0.25230E+05
    0.17072E-01    0.25223E+05
    0.17416E-01    0.25203E+05
    0.17768E-01    0.25169E+05
    0.18127E-01    0.25120E+05
    0.18493E-01    0.25058E+05
    0.18867E-01    0.24983E+05
    0.19248E-01    0.24896E+05
    0.19637E-01    0.24800E+05
    0.20034E-01    0.24692E+05
    0.20438E-01    0.24573E+05
    0.20851E-01    0.24441E+05
    0.21272E-01    0.24294E+05
    0.21702E-01    0.24132E+05
    0.22141E-01    0.23955E+05
    0.22588E-01    0.23765E+05
    0.23044E-01    0.23563E+05
    0.23510E-01    0.23350E+05
    0.23985E-01    0.23129E+05
    0.24469E-01    0.22898E+05
    0.24964E-01    0.22659E+05
    0.25468E-01    0.22412E+05
    0.25982E-01    0.22157E+05
    0.26507E-01    0.21893E+05
    0.27043E-01    0.21621E+05
    0.27589E-01    0.21341E+05
    0.28146E-01    0.21052E+05
    0.28715E-01    0.20755E+05
    0.29295E-01    0.20450E+05
    0.29887E-01    0.20138E+05
    0.30490E-01    0.19819E+05
    0.31106E-01    0.19494E+05
    0.31735E-01    0.19165E+05
    0.32376E-01    0.18832E+05
    0.33030E-01    0.18496E+05
    0.33697E-01    0.18159E+05
    0.34378E-01    0.17822E+05
    0.35072E-01    0.17486E+05
    0.35781E-01    0.17152E+05
    0.36504E-01    0.16822E+05
    0.37241E-01    0.16495E+05
    0.37993E-01    0.16173E+05
    0.38761E-01    0.15856E+05
    0.39544E-01    0.15546E+05
    0.40343E-01    0.15241E+05
    0.41158E-01    0.14944E+05
    0.41989E-01    0.14654E+05
    0.42838E-01    0.14371E+05
    0.43703E-01    0.14097E+05
    0.44586E-01    0.13832E+05
    0.45486E-01    0.13577E+05
    0.46405E-01    0.13333E+05
    0.47343E-01    0.13101E+05
    0.48299E-01    0.12881E+05
    0.49275E-01    0.12672E+05
    0.50270E-01    0.12473E+05
    0.51286E-01    0.12283E+05
    0.52322E-01    0.12102E+05
    0.53379E-01    0.11927E+05
